    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
   30    74    0.05625400     0.01059484     0.10770800     0.02028799    -0.00000000    -0.00000000
   30    75    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   30    76   -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   30    77    0.24549000     0.06024069    -0.12633400    -0.03100088     0.00000000     0.00000000
   30    78   -0.12633400    -0.03100088    -0.24549000    -0.06024069     0.00000000     0.00000000
   30    79    0.59114500     0.38647543     0.96051700     0.62796083    -0.00000000    -0.00000000
   30    80   -0.96051700    -0.62796083     0.59114500     0.38647543     0.00000000     0.00000000
   30    81   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.11424300    -0.05364699
   30    82   -0.00000000    -0.00000000     0.00000000     0.00000000     0.12298100     0.05775061
   30    83    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.18755600    -0.16361052
   30    84   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00452100    -0.00394339
   30    85    0.06530900     0.02098024    -0.03649800    -0.01172431    -0.00000000    -0.00000000
   30    86    0.03649800     0.01172431     0.06530900     0.02098024     0.00000000     0.00000000
   30    87    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   30    88    0.14007700     0.03434628     0.18080700     0.04433131    -0.00000000    -0.00000000
   30    89    0.18080700     0.04433131    -0.14007700    -0.03434628     0.00000000     0.00000000
   30    90   -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   30    91   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   30    92   -0.17112900     0.05701867     0.08825800    -0.02940694     0.00000000     0.00000000
   30    93    0.08825800    -0.02940694     0.17112900    -0.05701867     0.00000000     0.00000000
   30    94   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   30    95   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00316300     0.00234553
   30    96   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.09153400    -0.06790506
   30    97    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   30    98   -0.13130100    -0.03513965    -0.15227000    -0.04075060     0.00000000    -0.00000000
   30    99    0.15227000     0.04075060    -0.13130100    -0.03513965     0.00000000    -0.00000000
   30   100    0.03469300     0.00878956     0.01759400     0.00445755    -0.00000000    -0.00000000
   31    32   -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   31    33    1.15533000    -0.82267456     1.67696400    -1.19411296     0.00000000    -0.00000000
   31    34   -1.67696400     1.19411296     1.15533000    -0.82267456     0.00000000    -0.00000000
   31    35    0.68897300     0.90660115    -0.49893900    -0.65653670    -0.00000000    -0.00000000
   31    36   -0.49893900    -0.65653670    -0.68897300    -0.90660115    -0.00000000    -0.00000000
   31    37   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    38    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   31    39    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   31    40    0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   31    41    0.31139600     0.12926829    -0.24185400    -0.10039969    -0.00000000     0.00000000
   31    42   -0.24185400    -0.10039969    -0.31139600    -0.12926829    -0.00000000     0.00000000
   31    43   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.29770700     0.20355472
   31    44    0.00000000     0.00000000     0.00000000     0.00000000     0.00440900    -0.00301370
   31    45   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   31    46    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   31    47    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   31    48   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   31    49    0.62346100     0.26503465    -0.46030200    -0.19567494     0.00000000     0.00000000
   31    50   -0.46030200    -0.19567494    -0.62346100    -0.26503465     0.00000000     0.00000000
   31    51    0.05172400    -0.00093382     0.09746200    -0.00176200    -0.00000000    -0.00000000
   31    52    0.09746200    -0.00176200    -0.05172400     0.00093382     0.00000000     0.00000000
   31    53   -0.00000000    -0.00000000     0.00000000     0.00000000     0.07915300     0.28249694
   31    54   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.23326500    -0.83252388
   31    55   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    56   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   31    57   -0.04260200     0.00115886    -0.07960700     0.00216718    -0.00000000    -0.00000000
   31    58   -0.07960700     0.00216718     0.04260200    -0.00115886     0.00000000     0.00000000
   31    59    0.00000000    -0.00000000     0.00000000     0.00000000    -0.13580500     0.00407990
   31    60   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.04412000     0.00132597
   31    61   -0.06005300    -0.01593926    -0.13216100    -0.03507937     0.00000000     0.00000000
   31    62    0.13216100     0.03507937    -0.06005300    -0.01593926     0.00000000     0.00000000
   31    63   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.14321800    -0.00258239
   31    64   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.16258600    -0.00293153
   31    65   -0.06997800     0.17283847     0.15396400    -0.38027532     0.00000000    -0.00000000
   31    66   -0.15396400     0.38027532    -0.06997800     0.17283847     0.00000000     0.00000000
   31    67   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   31    68   -0.19396100    -0.06795070    -0.39479700    -0.13830844     0.00000000     0.00000000
   31    69   -0.39479700    -0.13830844     0.19396100     0.06795070    -0.00000000    -0.00000000
   31    70    0.00000000     0.00000000    -0.00000000    -0.00000000     0.51098500     0.34922480
   31    71    0.00000000     0.00000000     0.00000000     0.00000000    -1.03506600    -0.70740098
   31    72   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   31    73    0.05625400     0.01059484     0.10770800     0.02028799    -0.00000000    -0.00000000
   31    74    0.10770800     0.02028799    -0.05625400    -0.01059484     0.00000000     0.00000000
   31    75   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    76    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    77   -0.12633400    -0.03100088    -0.24549000    -0.06024069     0.00000000     0.00000000
   31    78   -0.24549000    -0.06024069     0.12633400     0.03100088    -0.00000000    -0.00000000
   31    79   -0.96051700    -0.62796083     0.59114500     0.38647543    -0.00000000    -0.00000000
   31    80   -0.59114500    -0.38647543    -0.96051700    -0.62796083     0.00000000     0.00000000
   31    81    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.12298100    -0.05775061
   31    82   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.11424300    -0.05364699
   31    83    0.00000000     0.00000000     0.00000000     0.00000000     0.00452100     0.00394339
   31    84    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.18755600    -0.16361052
   31    85   -0.03649800    -0.01172431    -0.06530900    -0.02098024    -0.00000000    -0.00000000
   31    86    0.06530900     0.02098024    -0.03649800    -0.01172431    -0.00000000    -0.00000000
   31    87   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   31    88    0.18080700     0.04433131    -0.14007700    -0.03434628     0.00000000     0.00000000
   31    89   -0.14007700    -0.03434628    -0.18080700    -0.04433131     0.00000000     0.00000000
   31    90    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    91    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   31    92    0.08825800    -0.02940694     0.17112900    -0.05701867     0.00000000     0.00000000
   31    93    0.17112900    -0.05701867    -0.08825800     0.02940694    -0.00000000    -0.00000000
   31    94   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    95    0.00000000     0.00000000    -0.00000000    -0.00000000     0.09153400     0.06790506
   31    96   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00316300     0.00234553
   31    97   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   31    98   -0.15227000    -0.04075060     0.13130100     0.03513965    -0.00000000     0.00000000
   31    99   -0.13130100    -0.03513965    -0.15227000    -0.04075060     0.00000000    -0.00000000
   31   100   -0.01759400    -0.00445755     0.03469300     0.00878956    -0.00000000    -0.00000000
   32    33   -0.23833300    -0.79191760    -0.29347000    -0.97510742     0.00000000    -0.00000000
   32    34   -0.29347000    -0.97510742     0.23833300     0.79191760    -0.00000000     0.00000000
   32    35   -0.05525600     0.37300764     0.04276000    -0.28865444     0.00000000     0.00000000
   32    36   -0.04276000     0.28865444    -0.05525600     0.37300764    -0.00000000    -0.00000000
   32    37    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54551800     0.55376212
   32    38   -0.00000000     0.00000000    -0.00000000    -0.00000000    -2.76095300    -0.86290047
   32    39   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.37268100    -1.44830084
   32    40    0.00000000     0.00000000     0.00000000    -0.00000000     0.29426800    -0.10675832
   32    41    0.82705000     1.19720706    -0.59670000    -0.86375588     0.00000000     0.00000000
   32    42    0.59670000     0.86375588     0.82705000     1.19720706    -0.00000000    -0.00000000
   32    43    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   32    44    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   32    45    0.00000000     0.00000000     0.00000000     0.00000000     0.33828300     0.05011239
   32    46   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.37926100    -0.22573388
   32    47    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    48   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.43311100    -0.20938581
   32    49    0.41615000     0.30307150    -0.31595300    -0.23010204    -0.00000000    -0.00000000
   32    50    0.31595300     0.23010204     0.41615000     0.30307150     0.00000000     0.00000000
   32    51   -0.33725900    -0.49041989    -0.32923000    -0.47874249    -0.00000000    -0.00000000
   32    52    0.32923000     0.47874249    -0.33725900    -0.49041989    -0.00000000    -0.00000000
   32    53   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   32    54    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    55    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00532500    -0.02352987
   32    56   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.03977700    -0.20381267
   32    57   -0.38976000    -0.15406003    -0.38312500    -0.15143808    -0.00000000    -0.00000000
   32    58    0.38312500     0.15143808    -0.38976000    -0.15406003    -0.00000000    -0.00000000
   32    59    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   32    60    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
   32    61    0.22768900     0.18162346     0.19647600     0.15672778    -0.00000000     0.00000000
   32    62    0.19647600     0.15672778    -0.22768900    -0.18162346    -0.00000000    -0.00000000
   32    63    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   32    64   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   32    65   -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   32    66    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    67   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    68    0.19521900     0.14408872     0.17900500     0.13211959     0.00000000     0.00000000
   32    69   -0.17900500    -0.13211959     0.19521900     0.14408872    -0.00000000     0.00000000
   32    70   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   32    71    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   32    72   -0.00000000    -0.00000000    -0.00000000    -0.00000000     1.10962800     0.83230450
   32    73   -0.03227000    -0.04727402    -0.03108800    -0.04554406    -0.00000000    -0.00000000
   32    74    0.03108800     0.04554406    -0.03227000    -0.04727402    -0.00000000    -0.00000000
   32    75   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.18877000    -0.08456999
   32    76   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.33642100     0.17178531
   32    77   -0.28101700    -0.12722094    -0.26747600    -0.12109096     0.00000000     0.00000000
   32    78    0.26747600     0.12109096    -0.28101700    -0.12722094     0.00000000     0.00000000
   32    79   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   32    80   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   32    81   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   32    82   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    83    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   32    84   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   32    85    0.08878900     0.08626644     0.09052200     0.08794973    -0.00000000    -0.00000000
   32    86    0.09052200     0.08794973    -0.08878900    -0.08626644     0.00000000     0.00000000
   32    87   -0.00000000    -0.00000000     0.00000000     0.00000000     0.12201100     0.21103779
   32    88   -0.02933400    -0.00225862     0.02121800     0.00163353    -0.00000000    -0.00000000
   32    89   -0.02121800    -0.00163353    -0.02933400    -0.00225862     0.00000000     0.00000000
   32    90   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.44409200     0.23467873
   32    91    0.00000000     0.00000000    -0.00000000     0.00000000    -0.08673600    -0.05957343
   32    92    0.01662000     0.00280792     0.01584800     0.00267635     0.00000000     0.00000000
   32    93   -0.01584800    -0.00267635     0.01662000     0.00280792     0.00000000     0.00000000
   32    94   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.44654200     0.12293542
   32    95   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   32    96   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   32    97   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00575300    -0.01800229
   32    98   -0.01674200    -0.02013635     0.01082000     0.01301360     0.00000000     0.00000000
   32    99    0.01082000     0.01301360     0.01674200     0.02013635     0.00000000     0.00000000
   32   100    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   33    34   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
   33    35    0.00000000     0.00000000     0.00000000     0.00000000     0.01380800     0.38037238
   33    36    0.00000000     0.00000000    -0.00000000     0.00000000     0.58740300    16.17615512
   33    37   -0.55641100    -1.69702508    -0.68513300    -2.08960252     0.00000000     0.00000000
   33    38    0.55841700     2.16287604     0.68760300     2.66327365     0.00000000    -0.00000000
   33    39   -1.51263300    -2.43677798    -1.86257000    -3.00049773    -0.00000000     0.00000000
   33    40   -1.11847500     1.17261339    -1.37722600     1.44388188    -0.00000000    -0.00000000
   33    41    0.00000000     0.00000000     0.00000000    -0.00000000     0.03176500     0.02284311
   33    42   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.55577600     0.39972187
   33    43   -0.21312000    -0.44135116    -0.29974600    -0.62073461    -0.00000000     0.00000000
   33    44   -0.29974600    -0.62073461     0.21312000     0.44135116    -0.00000000    -0.00000000
   33    45   -0.10677800    -0.25910801    -0.13148000    -0.31905810    -0.00000000     0.00000000
   33    46    0.30773500     0.32241031     0.37892800     0.39699713    -0.00000000     0.00000000
   33    47    0.17790500     0.43533130    -0.14448000    -0.35353761    -0.00000000    -0.00000000
   33    48    0.55911100     0.13961296     0.68845700     0.17191602    -0.00000000     0.00000000
   33    49    0.00000000     0.00000000     0.00000000     0.00000000    -0.02271700    -0.01169383
   33    50   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.69432800    -0.35737923
   33    51    0.00000000     0.00000000     0.00000000     0.00000000     0.09248300     0.37250946
   33    52   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.01071600     0.04316075
   33    53   -0.00042500    -0.05505086     0.00057100     0.07387678     0.00000000     0.00000000
   33    54   -0.00057100    -0.07387678    -0.00042500    -0.05505086     0.00000000    -0.00000000
   33    55   -0.58100500    -0.30534930    -0.71541600    -0.37598880     0.00000000    -0.00000000
   33    56    0.00359600    -0.14834193     0.00442900    -0.18265980    -0.00000000    -0.00000000
   33    57   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.12391400     0.40606311
   33    58    0.00000000     0.00000000     0.00000000    -0.00000000     0.01392300     0.04562808
   33    59   -0.07865800     0.05993060    -0.06022100     0.04588323    -0.00000000     0.00000000
   33    60    0.06022100    -0.04588323    -0.07865800     0.05993060    -0.00000000    -0.00000000
   33    61    0.00000000     0.00000000     0.00000000    -0.00000000     0.10051200     0.15163424
   33    62   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.01795400    -0.02708466
   33    63    0.01353500    -0.07829573    -0.05404700     0.31265217     0.00000000     0.00000000
   33    64   -0.05404700     0.31265217    -0.01353500     0.07829573    -0.00000000    -0.00000000
   33    65   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   33    66    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   33    67    0.29769500     0.14178437    -0.24176400    -0.11514577     0.00000000     0.00000000
   33    68    0.00000000     0.00000000     0.00000000     0.00000000     0.43929900     0.13769796
   33    69   -0.00000000    -0.00000000     0.00000000     0.00000000     0.06487000     0.02033313
   33    70   -0.04374900    -0.06570539     0.07840500     0.11775363    -0.00000000    -0.00000000
   33    71   -0.07840500    -0.11775363    -0.04374900    -0.06570539    -0.00000000    -0.00000000
   33    72    0.24274500     0.09355042     0.29890200     0.11519524    -0.00000000    -0.00000000
   33    73   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.67500100     0.44349174
   33    74    0.00000000     0.00000000    -0.00000000    -0.00000000     0.08272800     0.05435349
   33    75   -0.11740400    -0.10262151    -0.14456400    -0.12636282     0.00000000     0.00000000
   33    76   -0.05783700    -0.04587482    -0.07121700    -0.05648550    -0.00000000     0.00000000
   33    77    0.00000000     0.00000000    -0.00000000     0.00000000     0.46577700     0.28710283
   33    78   -0.00000000    -0.00000000     0.00000000     0.00000000     0.05994300     0.03694922
   33    79   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   33    80   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   33    81   -0.05254300    -0.01896902     0.35903100     0.12961747    -0.00000000    -0.00000000
   33    82    0.35903100     0.12961747     0.05254300     0.01896902     0.00000000     0.00000000
   33    83    0.81390700     0.47151655    -0.53227400    -0.30836020     0.00000000     0.00000000
   33    84   -0.53227400    -0.30836020    -0.81390700    -0.47151655    -0.00000000    -0.00000000
   33    85    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.48795900    -0.33972134
   33    86    0.00000000     0.00000000    -0.00000000     0.00000000     0.04583000     0.03190815
   33    87    0.00172300     0.03079117     0.00212200     0.03791490    -0.00000000    -0.00000000
   33    88    0.00000000     0.00000000     0.00000000    -0.00000000     0.00564500     0.00451986
   33    89    0.00000000     0.00000000     0.00000000     0.00000000     0.10093000     0.08081987
   33    90   -0.10440400    -0.00081283    -0.12855700    -0.00100012     0.00000000    -0.00000000
   33    91   -0.06960700    -0.05404788    -0.08571000    -0.06655024     0.00000000     0.00000000
   33    92   -0.00000000     0.00000000     0.00000000     0.00000000    -0.20706800     0.02289031
   33    93   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.02646200     0.00292481
   33    94   -0.04982600     0.01380926    -0.06135300     0.01700485     0.00000000     0.00000000
   33    95    0.08189500     0.03553462     0.12812500     0.05559383     0.00000000    -0.00000000
   33    96    0.12812500     0.05559383    -0.08189500    -0.03553462     0.00000000     0.00000000
   33    97    0.07605700     0.01250326     0.09365300     0.01539614    -0.00000000    -0.00000000
   33    98   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.01384000    -0.00503415
   33    99    0.00000000     0.00000000    -0.00000000     0.00000000     0.12726700     0.04629163
   33   100   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   34    35   -0.00000000    -0.00000000     0.00000000     0.00000000     0.58740300    16.17615517
   34    36   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.01380800    -0.38037238
   34    37   -0.68513300    -2.08960252     0.55641100     1.69702508    -0.00000000    -0.00000000
   34    38    0.68760300     2.66327365    -0.55841700    -2.16287604    -0.00000000     0.00000000
   34    39   -1.86257000    -3.00049773     1.51263300     2.43677799     0.00000000    -0.00000000
   34    40   -1.37722600     1.44388188     1.11847500    -1.17261339     0.00000000     0.00000000
   34    41    0.00000000     0.00000000     0.00000000     0.00000000     0.55577600     0.39972187
   34    42    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.03176500    -0.02284311
   34    43    0.29974600     0.62073461    -0.21312000    -0.44135116    -0.00000000     0.00000000
   34    44   -0.21312000    -0.44135116    -0.29974600    -0.62073461     0.00000000     0.00000000
   34    45   -0.13148000    -0.31905810     0.10677800     0.25910801     0.00000000    -0.00000000
   34    46    0.37892800     0.39699713    -0.30773500    -0.32241031     0.00000000    -0.00000000
   34    47   -0.14448000    -0.35353761    -0.17790500    -0.43533130     0.00000000     0.00000000
   34    48    0.68845700     0.17191602    -0.55911100    -0.13961296     0.00000000     0.00000000
   34    49    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.69432800    -0.35737923
   34    50   -0.00000000     0.00000000     0.00000000     0.00000000     0.02271700     0.01169383
   34    51   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01071600     0.04316075
   34    52    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.09248300    -0.37250946
   34    53   -0.00057100    -0.07387678    -0.00042500    -0.05505086     0.00000000     0.00000000
   34    54    0.00042500     0.05505086    -0.00057100    -0.07387678    -0.00000000    -0.00000000
   34    55   -0.71541600    -0.37598880     0.58100500     0.30534930    -0.00000000    -0.00000000
   34    56    0.00442900    -0.18265980    -0.00359600     0.14834193     0.00000000     0.00000000
   34    57    0.00000000     0.00000000     0.00000000     0.00000000     0.01392300     0.04562808
   34    58   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.12391400    -0.40606311
   34    59    0.06022100    -0.04588323    -0.07865800     0.05993060    -0.00000000     0.00000000
   34    60    0.07865800    -0.05993060     0.06022100    -0.04588323     0.00000000    -0.00000000
   34    61   -0.00000000     0.00000000    -0.00000000     0.00000000     0.01795400     0.02708466
   34    62   -0.00000000    -0.00000000     0.00000000     0.00000000     0.10051200     0.15163424
   34    63    0.05404700    -0.31265217     0.01353500    -0.07829573     0.00000000     0.00000000
   34    64    0.01353500    -0.07829573    -0.05404700     0.31265217     0.00000000    -0.00000000
   34    65   -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   34    66   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   34    67   -0.24176400    -0.11514577    -0.29769500    -0.14178437     0.00000000     0.00000000
   34    68   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06487000     0.02033313
   34    69    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.43929900    -0.13769796
   34    70   -0.07840500    -0.11775363    -0.04374900    -0.06570539     0.00000000     0.00000000
   34    71    0.04374900     0.06570539    -0.07840500    -0.11775363     0.00000000     0.00000000
   34    72    0.29890200     0.11519524    -0.24274500    -0.09355042    -0.00000000     0.00000000
   34    73   -0.00000000     0.00000000    -0.00000000     0.00000000     0.08272800     0.05435349
   34    74    0.00000000    -0.00000000    -0.00000000     0.00000000    -0.67500100    -0.44349174
   34    75   -0.14456400    -0.12636282     0.11740400     0.10262151     0.00000000    -0.00000000
   34    76   -0.07121700    -0.05648550     0.05783700     0.04587482     0.00000000     0.00000000
   34    77    0.00000000     0.00000000    -0.00000000    -0.00000000     0.05994300     0.03694922
   34    78    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.46577700    -0.28710283
   34    79    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   34    80   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   34    81   -0.35903100    -0.12961747    -0.05254300    -0.01896902    -0.00000000    -0.00000000
   34    82   -0.05254300    -0.01896902     0.35903100     0.12961747    -0.00000000    -0.00000000
   34    83    0.53227400     0.30836020     0.81390700     0.47151655     0.00000000     0.00000000
   34    84    0.81390700     0.47151655    -0.53227400    -0.30836020     0.00000000     0.00000000
   34    85   -0.00000000     0.00000000     0.00000000     0.00000000    -0.04583000    -0.03190815
   34    86    0.00000000     0.00000000     0.00000000     0.00000000    -0.48795900    -0.33972134
   34    87    0.00212200     0.03791490    -0.00172300    -0.03079117     0.00000000     0.00000000
   34    88   -0.00000000    -0.00000000     0.00000000     0.00000000     0.10093000     0.08081987
   34    89    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00564500    -0.00451986
   34    90   -0.12855700    -0.00100012     0.10440400     0.00081283    -0.00000000     0.00000000
   34    91   -0.08571000    -0.06655024     0.06960700     0.05404788    -0.00000000    -0.00000000
   34    92   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.02646200     0.00292481
   34    93   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.20706800    -0.02289031
   34    94   -0.06135300     0.01700485     0.04982600    -0.01380926    -0.00000000    -0.00000000
   34    95   -0.12812500    -0.05559383     0.08189500     0.03553462     0.00000000     0.00000000
   34    96    0.08189500     0.03553462     0.12812500     0.05559383    -0.00000000    -0.00000000
   34    97    0.09365300     0.01539614    -0.07605700    -0.01250326     0.00000000     0.00000000
   34    98   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.12726700    -0.04629163
   34    99   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.01384000    -0.00503415
   34   100    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   35    36   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   35    37    0.12212300    -6.99531703    -0.09450300     5.41341931    -0.00000000     0.00000000
   35    38   -1.37084700     2.98406667     1.06081700    -2.30917942    -0.00000000     0.00000000
   35    39    1.57417600    -2.75268231    -1.21816100     2.13015940     0.00000000    -0.00000000
   35    40   -0.85809200     0.26759111     0.66402600    -0.20706999     0.00000000     0.00000000
   35    41    0.00000000     0.00000000    -0.00000000    -0.00000000     1.37484900    -0.82001285
   35    42   -0.00000000     0.00000000     0.00000000     0.00000000    -0.04619600     0.02754912
   35    43   -0.94291700    -0.91078986     0.70435600     0.68036212     0.00000000    -0.00000000
   35    44    0.70435600     0.68036212     0.94291700     0.91078986     0.00000000    -0.00000000
   35    45    1.60263900     0.41636437    -1.24018700    -0.32219736     0.00000000     0.00000000
   35    46    0.42361000     0.20107096    -0.32780600    -0.15559580     0.00000000    -0.00000000
   35    47    0.00672700    -0.06612363     0.00869400    -0.08544802     0.00000000    -0.00000000
   35    48   -0.00695700    -0.16264438     0.00538400     0.12586101     0.00000000     0.00000000
   35    49    0.00000000    -0.00000000     0.00000000    -0.00000000    -1.69615700    -0.01458853
   35    50    0.00000000     0.00000000     0.00000000     0.00000000     0.01561100     0.00013720
   35    51   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.02018400    -0.13356976
   35    52    0.00000000     0.00000000    -0.00000000    -0.00000000     0.14442000     0.95572069
   35    53    0.21008200     0.10286026     0.14899600     0.07295574     0.00000000     0.00000000
   35    54   -0.14899600    -0.07295574     0.21008200     0.10286026     0.00000000     0.00000000
